Farm,Volume,Temp,CC,SCC,Month,TBC
9,8341,5.6,0,225000,1,
9,8110,4.6,0,195000,1,
9,7947,3.7,0,256000,8,
9,7337,4.9,0,247000,3,
9,6774,1.6,0,344000,8,
9,4908,4.7,0,188000,5,
9,1751,3,0,268000,7,
9,10076,6.5,70,223000,11,
9,8346,6.2,90,189000,1,
9,8436,5.8,1260,235000,1,
9,11138,6.8,,164000,11,
9,10983,4.7,,186000,11,
9,10765,6,,197000,11,
9,10754,5.8,,198000,11,
9,10604,5.1,,207000,11,
9,10350,5,,193000,11,
9,10280,5.3,,181000,11,
9,10267,6.6,,196000,11,
9,10252,7.1,,201000,11,
9,10248,7,,180000,11,
9,10114,5.7,,192000,11,
9,10082,4.9,,185000,11,
9,10056,5.4,,221000,11,
9,10036,6.3,,198000,11,
9,9941,5.2,,180000,11,
9,9915,5.1,,158000,11,
9,9875,6.3,,165000,11,
9,9625,7.6,,153000,11,
9,9612,6.7,,155000,11,
9,9472,5.5,,172000,11,
9,9301,5.4,,173000,11,
9,9276,4,,248000,8,
9,9247,7.5,,195000,11,
9,9205,7.9,,174000,11,
9,9189,5.6,,175000,11,
9,9158,6.8,,165000,11,
9,9043,3.8,,210000,8,
9,8857,4.1,,220000,8,
9,8824,4.8,,227000,1,
9,8821,5.4,,219000,1,
9,8788,3.1,,364000,8,
9,8759,4.7,,220000,1,
9,8731,4,,159000,8,
9,8723,4.1,,219000,8,
9,8695,5.9,,241000,1,
9,8659,4.9,,294000,1,
9,8630,4.7,,263000,1,
9,8600,5.9,,211000,1,
9,8563,5.1,,229000,1,
9,8561,5.1,,185000,5,
9,8528,4.9,,181000,1,
9,8524,5,,170000,1,
9,8515,6.1,,165000,1,
9,8499,5.5,,242000,1,
9,8491,6.2,,250000,1,
9,8485,3.6,,210000,8,
9,8400,5.9,,212000,1,
9,8354,5.5,,204000,1,
9,8337,5.7,,197000,1,
9,8256,4,,225000,8,
9,8251,5.3,,253000,1,
9,8212,6.1,,253000,1,
9,8204,4.5,,180000,1,
9,8121,4.1,,179000,8,
9,8099,5.3,,202000,1,
9,8091,4.1,,188000,8,
9,8088,4.7,,247000,5,
9,8008,5.2,,218000,1,
9,7975,4.8,,206000,1,
9,7654,4.1,,278000,8,
9,7643,1.2,,362000,8,
9,7554,4.2,,248000,5,
9,7468,5.7,,194000,3,
9,7449,4.1,,322000,8,
9,7396,4.6,,210000,3,
9,7387,4.9,,243000,3,
9,7349,4.8,,195000,5,
9,7342,4.6,,218000,3,
9,7342,4.7,,184000,3,
9,7315,4.9,,199000,3,
9,7297,3.5,,352000,8,
9,7276,4.5,,235000,3,
9,7262,4.5,,229000,3,
9,7172,5,,261000,3,
9,7117,5.8,,218000,3,
9,7089,5,,188000,3,
9,7081,5.8,,229000,3,
9,7073,5.6,,189000,3,
9,7065,5.8,,240000,3,
9,7031,5.3,,228000,3,
9,7027,4.9,,248000,3,
9,6993,5.4,,182000,3,
9,6960,4.5,,168000,3,
9,6953,4.5,,198000,3,
9,6940,5.1,,235000,3,
9,6895,4,,336000,8,
9,6893,4.8,,202000,3,
9,6867,4.9,,214000,3,
9,6865,6,,181000,3,
9,6836,5.4,,210000,3,
9,6801,6.2,,210000,3,
9,6779,4.8,,217000,3,
9,6691,4.9,,196000,3,
9,6552,4.4,,297000,8,
9,6439,5.8,,173000,5,
9,6274,2.5,,254000,8,
9,5818,3,,235000,8,
9,5791,3.6,,300000,8,
9,5684,5.5,,250000,5,
9,5540,4.6,,557000,5,
9,5499,3,,362000,8,
9,5238,5.2,,186000,5,
9,5224,0.6,,449000,7,
9,4998,4.9,,183000,5,
9,4741,4.9,,180000,5,
9,4464,4.3,,197000,5,
9,4132,0.1,,348000,7,
9,3854,4,,482000,5,
9,3454,0.7,,325000,7,
9,2857,0.9,,382000,7,
9,1445,0.4,,278000,7,
10,6161,8.3,,147000,11,4
10,5135,7.2,,154000,1,4
10,5308,6.9,0,101000,1,7
10,6558,5.2,,171000,11,8
10,5487,4.8,,128000,1,8
10,8802,5.7,,177000,3,11
10,4720,4.7,,329000,5,13
10,4328,4.8,,344000,5,14
10,4368,4.9,,349000,5,17
10,8370,5.7,,169000,3,32
10,8880,7,0,204000,3,
10,4035,7.3,0,144000,11,
10,3765,4.4,0,426000,5,
10,2216,5.7,0,181000,11,
10,7530,5.7,50,162000,3,
10,4650,5.5,80,332000,5,
10,9187,6.4,,181000,3,
10,9109,6.3,,177000,3,
10,9003,5.3,,152000,3,
10,8976,5.1,,192000,3,
10,8862,5.6,,169000,3,
10,8856,7,,203000,3,
10,8714,6.3,,160000,3,
10,8602,5.4,,181000,3,
10,8474,5.4,,190000,3,
10,8264,6.6,,191000,3,
10,7627,5.3,,192000,3,
10,6596,7.9,,140000,11,
10,6579,8.2,,180000,11,
10,6547,5.4,,119000,11,
10,6526,7.3,,114000,11,
10,6510,8.6,,118000,11,
10,6370,9,,113000,11,
10,6346,5.7,,140000,11,
10,6332,17.2,,154000,11,
10,6328,5.6,,170000,11,
10,6312,8,,129000,11,
10,6197,5.2,,326000,5,
10,6180,7,,93000,11,
10,6165,5.5,,142000,11,
10,6135,5.5,,113000,11,
10,6096,5.5,,117000,11,
10,5950,5.5,,144000,11,
10,5540,4.7,,321000,5,
10,5533,7.9,,125000,1,
10,5451,5.5,,127000,1,
10,5433,6.6,,186000,1,
10,5414,5.7,,141000,1,
10,5400,5.5,,159000,1,
10,5384,6.8,,136000,1,
10,5364,6.6,,121000,1,
10,5348,5.7,,167000,1,
10,5318,5.5,,109000,1,
10,5305,5.5,,162000,1,
10,5300,5.3,,322000,5,
10,5283,5,,130000,1,
10,5281,5.2,,138000,1,
10,5272,6.7,,129000,1,
10,5260,6.7,,127000,1,
10,5239,5.4,,141000,1,
10,5235,6,,157000,1,
10,5214,5.4,,137000,1,
10,5186,9.1,,120000,1,
10,5174,7,,128000,1,
10,5174,5.3,,135000,1,
10,5154,6,,132000,1,
10,5115,6.8,,147000,1,
10,5095,5.9,,157000,1,
10,4970,5.4,,186000,1,
10,4881,5.4,,164000,1,
10,4832,4.7,,293000,5,
10,4658,5.3,,343000,5,
10,4624,5.9,,206000,11,
10,4569,4.6,,158000,11,
10,4538,4.9,,398000,5,
10,4522,5.7,,156000,11,
10,4493,7.6,,151000,11,
10,4430,5.6,,127000,11,
10,4314,5.7,,195000,11,
10,4181,5.8,,170000,1,
10,4008,4.4,,338000,5,
10,3536,5.4,,141000,11,
10,3451,7.7,,146000,11,
10,3449,5.8,,156000,11,
10,3367,5.9,,112000,11,
10,3273,5.6,,133000,11,
10,3243,4.8,,322000,5,
10,3103,8.4,,148000,11,
10,3042,8.9,,105000,11,
10,3030,5,,137000,11,
10,3019,5.3,,145000,1,
10,2879,5.1,,137000,11,
10,2778,7.6,,120000,11,
10,2451,5,,287000,5,
10,2449,5.6,,146000,11,
10,2244,5.4,,147000,1,
10,2189,4.2,,363000,5,
10,2051,5.3,,436000,5,
10,1861,5.7,,116000,11,
10,1728,4.9,,171000,11,
10,1513,7.1,,,11,
10,1487,7.8,,168000,11,
10,1209,5,,224000,11,
10,850,5.5,,167000,1,
10,505,4.1,,,5,
11,8189,9,,281000,1,5
11,7275,7.5,,281000,1,5
11,8390,5.8,,319000,1,6
11,8923,2.3,,302000,8,7
11,6693,4.9,,313000,8,9
11,2060,2.1,,198000,8,10
11,11409,2.6,,306000,5,11
11,11405,2.5,110,300000,5,12
11,819,3.5,,,8,12
11,8783,1.7,,364000,5,18
11,11568,5.2,,292000,11,28
11,12450,4.6,0,305000,11,
11,11664,5.3,0,366000,11,
11,10387,1.9,0,327000,5,
11,8766,6.7,0,310000,1,
11,8139,5,0,261000,1,
11,6984,4.9,0,230000,8,
11,3116,2.8,0,175000,8,
11,13698,5.3,140,287000,3,
11,11158,7.2,140,288000,3,
11,9099,5.4,190,407000,5,
11,14548,6.3,300,327000,3,
11,,,,335000,11,
11,,,,298000,11,
11,,,,291000,11,
11,,,,375000,11,
11,,,,348000,11,
11,,,,260000,1,
11,,,,301000,3,
11,,,,290000,3,
11,,,,289000,5,
11,,,,101000,8,
11,14426,5.5,,241000,3,
11,14098,4.7,,270000,3,
11,13874,2.9,,252000,3,
11,13698,7.6,,317000,3,
11,13572,5.1,,323000,3,
11,13407,2.8,,270000,3,
11,13157,3.5,,394000,5,
11,13117,2.1,,349000,5,
11,12870,5.2,,264000,8,
11,12866,4.8,,258000,3,
11,12693,7.7,,313000,3,
11,12631,4.9,,287000,11,
11,12422,2.9,,278000,5,
11,12409,4.8,,388000,11,
11,11886,5.2,,331000,11,
11,11885,4.8,,448000,11,
11,11848,4.9,,318000,11,
11,11821,7,,314000,11,
11,11803,4.6,,303000,11,
11,11773,5,,306000,11,
11,11711,4,,335000,5,
11,11549,5,,340000,11,
11,11525,4.7,,410000,11,
11,11386,2.5,,312000,5,
11,11324,5.2,,289000,11,
11,11239,5.7,,281000,8,
11,11171,4.4,,358000,11,
11,10875,4.1,,313000,11,
11,10612,1.9,,275000,5,
11,10421,5.3,,295000,11,
11,10205,4.6,,362000,11,
11,10039,3.2,,274000,3,
11,9975,5.4,,309000,11,
11,9878,3.3,,292000,5,
11,9496,2.1,,373000,5,
11,9424,1.2,,201000,8,
11,9375,5.4,,349000,11,
11,9335,4.6,,401000,11,
11,9255,3.5,,285000,3,
11,9170,5.1,,313000,1,
11,8992,4.2,,268000,1,
11,8911,4.6,,335000,1,
11,8858,6.2,,295000,1,
11,8799,4.5,,261000,1,
11,8644,4.8,,299000,1,
11,8640,4.3,,231000,1,
11,8614,5.7,,312000,11,
11,8609,5,,272000,1,
11,8590,8.1,,,1,
11,8522,6.1,,279000,1,
11,8448,5.3,,403000,11,
11,8401,8.1,,319000,1,
11,8365,3.9,,265000,1,
11,8349,4.2,,301000,1,
11,8317,4.6,,317000,1,
11,8146,4.1,,301000,1,
11,8091,0.7,,265000,8,
11,8009,3.7,,281000,1,
11,7990,5.1,,276000,1,
11,7963,4.1,,295000,1,
11,7901,4.1,,311000,1,
11,7756,7.5,,303000,1,
11,7713,7.7,,401000,1,
11,7673,5.2,,245000,8,
11,7466,9.8,,377000,11,
11,7421,4.7,,230000,8,
11,7364,5,,336000,1,
11,7135,5.2,,313000,11,
11,7129,5.1,,286000,11,
11,7047,6.6,,271000,1,
11,6814,1.6,,275000,8,
11,5696,2.9,,348000,5,
11,5419,1.4,,299000,8,
11,5205,5.2,,290000,1,
11,5114,4.9,,281000,3,
11,4962,5.4,,272000,11,
11,4614,5.5,,304000,3,
11,4018,4.3,,310000,1,
11,3785,4.9,,295000,11,
11,3695,9.5,,353000,11,
11,3596,3,,285000,3,
11,3209,4.7,,408000,11,
11,2918,5.8,,384000,11,
11,2763,2.2,,231000,8,
11,2350,4.4,,256000,1,
11,2321,4.8,,371000,11,
11,2249,5.8,,,3,
11,1773,5,,316000,11,
11,1639,3.9,,313000,3,
11,1459,2.2,,,8,
11,1226,5.6,,272000,1,
11,321,3,,351000,1,
12,6478,4.4,,303000,8,2
12,1236,5.9,0,407000,8,3
12,9382,4.1,,238000,1,4
12,8303,5.4,,257000,3,4
12,8000,5.2,,247000,3,4
12,10220,4.2,,287000,5,5
12,8365,4,,328000,8,5
12,7100,4.1,,275000,5,5
12,8951,5.5,,335000,1,6
12,12580,4.6,,189000,11,7
12,9299,4.5,,315000,5,8
12,8834,5,,274000,3,9
12,8617,4.4,,326000,1,11
12,11799,3.8,,280000,11,13
12,12938,4.2,160,259000,11,16
12,12853,4.1,0,241000,11,
12,12390,4.1,0,285000,8,
12,10494,6.2,0,329000,1,
12,9692,4.3,0,280000,5,
12,8914,9.1,0,317000,1,
12,8323,7.1,0,223000,3,
12,8041,4.9,0,306000,3,
12,6709,4.1,0,333000,5,
12,3471,4,0,276000,8,
12,,,,262000,11,
12,,,,189000,11,
12,,,,257000,1,
12,,,,236000,3,
12,,,,243000,3,
12,,,,346000,5,
12,13564,4.6,,272000,11,
12,13359,5.8,,189000,11,
12,13257,5.4,,308000,11,
12,13231,5.8,,245000,11,
12,13209,4,,247000,11,
12,13107,4.5,,247000,11,
12,13016,6.1,,310000,11,
12,12945,4.4,,249000,11,
12,12923,4.6,,271000,11,
12,12886,4.7,,195000,11,
12,12845,5.6,,232000,11,
12,12693,5.5,,241000,11,
12,12596,3.9,,213000,11,
12,12552,5,,286000,5,
12,12502,5.5,,284000,11,
12,12495,4.9,,217000,11,
12,12377,4.2,,244000,11,
12,12326,4,,240000,11,
12,12224,6.1,,240000,11,
12,12189,4.3,,241000,11,
12,12157,4.5,,282000,11,
12,12111,8.3,,299000,11,
12,12087,3.8,,292000,5,
12,12033,5.1,,223000,11,
12,11901,4.1,,225000,11,
12,11241,4.7,,169000,8,
12,10854,3.8,,278000,5,
12,10674,4.2,,305000,1,
12,10507,3.7,,338000,5,
12,10235,4.1,,200000,8,
12,10095,5,,301000,1,
12,10071,4.1,,281000,1,
12,9996,4.9,,252000,1,
12,9939,4.1,,372000,5,
12,9641,6.7,,321000,1,
12,9414,4.5,,243000,1,
12,9385,12,,238000,3,
12,9369,4,,305000,1,
12,9323,3.6,,302000,1,
12,9293,3.9,,273000,1,
12,9179,4.8,,283000,1,
12,9168,7.3,,216000,3,
12,9057,5.6,,244000,3,
12,9020,6.5,,231000,3,
12,9004,4.3,,357000,1,
12,8996,5.6,,282000,1,
12,8989,5.6,,220000,3,
12,8979,4,,283000,1,
12,8911,4.1,,256000,1,
12,8906,4.3,,282000,1,
12,8904,4,,301000,1,
12,8806,3.9,,291000,1,
12,8805,4.5,,342000,1,
12,8793,7.1,,206000,3,
12,8776,4.3,,318000,1,
12,8734,5,,192000,3,
12,8726,5.1,,269000,1,
12,8711,4.5,,291000,1,
12,8696,4.1,,365000,1,
12,8694,4.1,,268000,1,
12,8641,4.2,,200000,3,
12,8588,5,,243000,3,
12,8561,4.6,,286000,1,
12,8527,4.5,,216000,3,
12,8447,4.4,,287000,3,
12,8426,3.9,,237000,3,
12,8209,4.4,,248000,3,
12,8208,5.2,,245000,3,
12,8200,6,,232000,3,
12,8165,3.7,,238000,3,
12,8084,5.1,,274000,3,
12,8083,5,,287000,3,
12,8076,4,,300000,5,
12,8004,5,,220000,3,
12,7857,8.9,,254000,3,
12,7720,4.7,,262000,3,
12,7639,5,,312000,3,
12,7504,4.3,,283000,5,
12,7456,3.8,,260000,5,
12,7303,3.3,,203000,8,
12,7293,3.7,,320000,5,
12,7260,4.5,,335000,5,
12,7252,5.5,,309000,5,
12,6878,4.2,,375000,5,
12,6761,4.5,,277000,5,
12,6655,3.8,,319000,5,
12,6559,3.7,,346000,5,
12,5838,4.1,,287000,8,
12,5221,3.9,,229000,3,
12,4689,4.2,,290000,8,
12,3421,4.3,,208000,3,
12,2321,3.3,,251000,8,
12,1762,4,,436000,8,
12,780,2.8,,343000,8,
12,733,4.5,,228000,3,
13,9552,4.6,,278000,3,4
13,12293,7.1,,223000,11,5
13,10005,5.2,,311000,3,5
13,11747,4.7,0,214000,8,6
13,9709,5.7,,189000,1,6
13,13191,4.9,0,230000,11,7
13,11875,4.5,,217000,5,7
13,9359,4.6,,205000,8,7
13,5865,5.3,,304000,8,7
13,1866,4.3,,252000,1,7
13,6877,4.8,,243000,7,9
13,6178,5.5,,412000,7,11
13,11899,4.7,,230000,5,12
13,13708,4.6,0,262000,8,
13,13627,4.6,0,253000,11,
13,13409,4.6,0,214000,11,
13,13172,5.1,0,211000,11,
13,12856,4.5,0,242000,5,
13,10089,4.3,0,216000,3,
13,9886,6.2,0,238000,1,
13,7557,4.1,0,297000,8,
13,6998,3.8,0,244000,7,
13,6288,3.8,0,338000,7,
13,12145,4.9,180,201000,5,
13,13157,4,1510,238000,11,
13,,,,,11,
13,,,,191000,11,
13,,,,186000,11,
13,,,,253000,3,
13,,,,277000,3,
13,,,,299000,5,
13,,,,287000,7,
13,14723,3.6,,258000,5,
13,14562,4.7,,259000,8,
13,13386,4.4,,223000,11,
13,13332,4.9,,,11,
13,13253,6,,241000,11,
13,13192,7.6,,200000,11,
13,13177,6.5,,213000,11,
13,13164,4.8,,187000,11,
13,13162,4.8,,186000,11,
13,13132,4.7,,240000,11,
13,13098,4.7,,227000,11,
13,13040,5.9,,198000,11,
13,13023,5,,253000,11,
13,12995,6,,205000,11,
13,12979,4.3,,209000,11,
13,12898,5.1,,229000,5,
13,12858,5.5,,221000,11,
13,12806,4.5,,260000,5,
13,12798,4.8,,172000,11,
13,12792,4.3,,167000,11,
13,12764,5.7,,202000,11,
13,12698,4.7,,250000,11,
13,12675,5.5,,194000,11,
13,12614,5.1,,228000,5,
13,12520,4.6,,249000,5,
13,12506,4.9,,214000,11,
13,12376,4.6,,204000,5,
13,12240,4.6,,205000,5,
13,12196,4.9,,266000,5,
13,12012,5.2,,222000,5,
13,11977,4.7,,207000,11,
13,10728,4.5,,207000,8,
13,10591,4.4,,202000,3,
13,10457,5.2,,242000,3,
13,10449,4.7,,243000,3,
13,10326,5.8,,244000,3,
13,10277,5.3,,237000,8,
13,10255,5.8,,281000,1,
13,10226,4.3,,233000,1,
13,10171,6.7,,236000,1,
13,10091,5.8,,226000,1,
13,10054,6.5,,275000,1,
13,10033,5.5,,225000,1,
13,10025,7.5,,223000,1,
13,10019,5.8,,264000,1,
13,10010,5.8,,251000,1,
13,10004,6.1,,207000,1,
13,9988,5.2,,216000,3,
13,9926,4.9,,207000,1,
13,9924,4.2,,253000,8,
13,9905,5,,222000,1,
13,9902,4.7,,216000,8,
13,9877,4.8,,192000,1,
13,9869,5.1,,192000,1,
13,9864,5.7,,207000,3,
13,9827,7.8,,217000,1,
13,9820,4.8,,215000,1,
13,9820,,,222000,3,
13,9807,4.9,,196000,3,
13,9777,4.4,,256000,3,
13,9769,5.2,,297000,1,
13,9760,5.3,,282000,3,
13,9736,5.6,,177000,1,
13,9734,4.6,,232000,8,
13,9710,5.8,,212000,1,
13,9693,5.2,,200000,1,
13,9677,5.2,,238000,1,
13,9656,8.4,,221000,1,
13,9654,12,,247000,3,
13,9616,5,,229000,3,
13,9589,6.2,,213000,3,
13,9585,5.4,,247000,1,
13,9583,4.9,,261000,3,
13,9581,4.1,,196000,3,
13,9572,,,215000,3,
13,9514,5.1,,205000,3,
13,9512,4.6,,230000,1,
13,9477,4.9,,235000,3,
13,9444,5.9,,174000,1,
13,9444,4.3,,286000,3,
13,9421,4.7,,212000,1,
13,9344,4.4,,275000,3,
13,9308,5,,242000,8,
13,9236,5.2,,176000,1,
13,9211,5.5,,228000,3,
13,9167,4.3,,232000,3,
13,9150,5,,245000,3,
13,8623,4.6,,279000,3,
13,8388,4.7,,230000,8,
13,8243,6.3,,242000,8,
13,8193,5.2,,216000,8,
13,8066,4.9,,276000,8,
13,8061,4.8,,304000,8,
13,7989,4.5,,261000,8,
13,7887,10.3,,235000,1,
13,7850,4.6,,227000,5,
13,7248,4.7,,286000,7,
13,7193,4.6,,256000,7,
13,7161,4.4,,260000,7,
13,7079,5.6,,274000,7,
13,6974,4.3,,300000,5,
13,6966,5.7,,226000,7,
13,6842,3.9,,249000,8,
13,6741,5.8,,259000,7,
13,6597,5.3,,228000,3,
13,6515,4.7,,318000,7,
13,6384,4.8,,219000,8,
13,6266,5.6,,441000,8,
13,5718,4.5,,296000,8,
13,5640,4.9,,354000,7,
13,5313,5.4,,250000,7,
13,5150,4.1,,416000,7,
13,3466,4.2,,,8,
13,2128,4.2,,242000,3,
13,878,3.8,,256000,3,
14,2423,4.3,,117000,8,4
14,489,3.9,,,8,4
14,6556,3.9,,214000,8,5
14,15401,7.6,,256000,1,7
14,11642,5.7,,321000,3,8
14,9074,4.2,,263000,5,8
14,12507,4.8,,248000,3,9
14,13490,4.2,0,237000,3,10
14,6770,5.2,,141000,11,10
14,9517,3.7,,327000,5,13
14,6478,4.7,,,5,13
14,12984,6.7,350,242000,1,18
14,18294,5.5,0,175000,11,
14,9694,6.9,0,236000,11,
14,9573,4,0,245000,3,
14,6619,5.3,0,277000,3,
14,1021,5.7,0,84000,8,
14,6811,6.9,60,252000,3,
14,8970,4.4,130,295000,5,
14,13372,5.5,330,247000,1,
14,13050,3.5,350,345000,1,
14,13620,3.8,630,237000,1,
14,12923,5.7,1330,283000,1,
14,,,,159000,11,
14,,,,223000,11,
14,,,,,1,
14,,,,,1,
14,,,,259000,3,
14,,,,,3,
14,,,,234000,5,
14,,,,,5,
14,18224,6.8,,187000,11,
14,17509,5.1,,171000,11,
14,16698,7.4,,172000,11,
14,14875,5.1,,254000,1,
14,14674,6.7,,194000,1,
14,14396,6.1,,245000,1,
14,14025,4,,226000,1,
14,13844,4.1,,256000,1,
14,13417,7.3,,409000,1,
14,13277,4.8,,251000,1,
14,12903,4.8,,225000,3,
14,12639,6.8,,214000,3,
14,12444,4.8,,278000,3,
14,12384,5.3,,311000,3,
14,12364,5.1,,259000,3,
14,12269,5.8,,218000,1,
14,11978,5.4,,237000,3,
14,11859,6.2,,244000,3,
14,11806,8.1,,278000,11,
14,11691,6,,266000,3,
14,11535,3.5,,309000,5,
14,11255,4.6,,230000,5,
14,10782,4.1,,276000,5,
14,10501,7.8,,147000,11,
14,10379,6,,196000,11,
14,10340,4.5,,201000,11,
14,10237,8.5,,187000,11,
14,10131,8.3,,157000,11,
14,10087,6.7,,168000,11,
14,10027,6.7,,168000,11,
14,10009,4.4,,332000,5,
14,9899,,,225000,11,
14,9871,7.8,,172000,11,
14,9751,6.4,,195000,11,
14,9743,4.5,,200000,11,
14,9314,,,184000,11,
14,9291,9.1,,244000,1,
14,9060,5,,263000,5,
14,9050,5.3,,333000,11,
14,8194,6.6,,197000,11,
14,7946,6,,,11,
14,7636,4.2,,295000,5,
14,7242,6.3,,230000,5,
14,6163,4.3,,253000,5,
14,5352,4,,189000,8,
14,3917,5.1,,253000,5,
14,3835,3.9,,116000,8,
14,3627,4.4,,248000,11,
14,2594,5.2,,249000,3,
14,2140,5.7,,110000,8,
14,1658,4.1,,287000,5,
14,1233,4,,126000,8,
14,877,4.9,,178000,11,
14,696,4.5,,190000,11,
15,13172,5.5,,89000,11,3
15,12029,4.6,,105000,1,3
15,9501,4.9,,93000,9,3
15,16425,5,,126000,3,4
15,14507,4.5,,125000,11,4
15,11718,5.1,,88000,1,4
15,14674,4.9,,91000,11,5
15,14659,4.9,,109000,5,5
15,9424,5.5,,84000,8,5
15,10728,5.2,,135000,3,7
15,4635,4.6,,207000,8,7
15,11608,5.2,,108000,1,8
15,5998,5.3,,160000,5,8
15,1315,4.3,,108000,8,9
15,10598,5,,128000,8,10
15,16770,5.3,0,117000,3,
15,15116,4.3,0,100000,11,
15,14632,5.3,0,101000,11,
15,12328,5.3,0,91000,1,
15,11383,5.1,0,120000,1,
15,11202,5.5,0,121000,5,
15,6680,4.7,0,94000,3,
15,6489,4.1,0,184000,8,
15,434,4.9,0,129000,8,
15,12435,4.9,130,149000,5,
15,,,,114000,11,
15,17554,4.8,,132000,8,
15,16965,5,,118000,3,
15,16930,5.7,,102000,3,
15,16684,4.7,,120000,3,
15,16431,4.6,,118000,8,
15,16387,5.3,,,3,
15,16287,5.5,,127000,3,
15,16024,4.9,,100000,3,
15,15553,5.7,,97000,11,
15,15460,5.4,,82000,11,
15,15332,5.4,,75000,11,
15,15109,5.3,,77000,11,
15,15018,5.5,,111000,11,
15,14762,5.1,,118000,8,
15,14711,5.2,,105000,11,
15,14408,5,,130000,11,
15,14371,4.8,,110000,5,
15,14347,4.8,,96000,11,
15,14334,5.1,,127000,11,
15,14313,5.2,,135000,5,
15,14114,5.1,,111000,11,
15,14053,5.1,,126000,11,
15,14044,5.2,,117000,5,
15,14028,4.9,,134000,5,
15,14021,5.5,,93000,11,
15,13988,5.4,,130000,11,
15,13798,4.9,,124000,11,
15,13797,4.8,,143000,8,
15,13769,5.1,,113000,11,
15,13747,4.9,,94000,11,
15,13565,5,,101000,11,
15,13415,5.1,,114000,11,
15,13341,4.7,,147000,8,
15,13239,5,,115000,11,
15,13168,5.5,,101000,11,
15,13065,5.4,,119000,11,
15,13059,5.1,,91000,11,
15,12911,4.9,,96000,11,
15,12846,4.6,,126000,8,
15,12727,5.2,,126000,3,
15,12617,4.7,,135000,8,
15,12440,5.3,,95000,1,
15,12366,6.1,,115000,1,
15,12294,5.4,,108000,1,
15,12101,4.8,,103000,1,
15,12088,5.1,,85000,1,
15,12011,4.9,,99000,1,
15,11984,5.5,,109000,1,
15,11971,4.7,,130000,1,
15,11925,4.6,,74000,1,
15,11883,5.7,,104000,1,
15,11857,5.1,,91000,1,
15,11835,4.8,,82000,1,
15,11826,4.8,,88000,1,
15,11821,5.3,,104000,1,
15,11785,5,,87000,1,
15,11666,5.3,,125000,1,
15,11663,5.5,,72000,1,
15,11602,5.1,,140000,1,
15,11596,5.4,,107000,1,
15,11557,5,,105000,3,
15,11519,5.3,,86000,1,
15,11510,4.7,,102000,1,
15,11465,5.3,,124000,1,
15,11408,5,,105000,3,
15,11349,5,,95000,1,
15,11246,5.1,,139000,1,
15,11244,4.8,,111000,1,
15,11232,5.3,,130000,5,
15,10714,4.9,,124000,3,
15,10696,6.7,,148000,3,
15,10541,6,,133000,3,
15,10022,5.9,,154000,5,
15,9449,5.2,,148000,5,
15,8794,5.2,,186000,5,
15,8288,5,,161000,8,
15,7270,4.8,,105000,3,
15,6950,4.5,,112000,3,
15,6871,5.1,,105000,3,
15,6494,5.3,,158000,3,
15,6480,5.2,,108000,3,
15,6264,5,,134000,8,
15,5225,4.4,,267000,8,
15,4970,4.9,,,5,
15,3623,5.3,,130000,3,
16,12432,4.4,,198000,3,4
16,11154,4.9,,226000,3,6
16,6371,6.5,0,400000,7,8
16,15258,4.5,,189000,5,8
16,12691,4.3,,320000,5,8
16,12824,5.6,0,267000,1,10
16,6211,4.6,0,369000,7,10
16,8350,3.9,,189000,8,12
16,7481,4.2,,,5,12
16,20040,4.4,,215000,11,13
16,7612,5.5,,241000,8,15
16,10666,4.4,,369000,3,16
16,7167,5.5,,281000,7,19
16,3282,6.7,,336000,7,21
16,7152,3.9,,160000,8,23
16,19319,5.4,0,256000,11,
16,16233,4.3,0,240000,11,
16,15681,4.3,0,231000,1,
16,13164,4.2,0,313000,5,
16,12234,3.9,0,309000,8,
16,11432,4.5,0,208000,3,
16,7397,4.3,0,277000,5,
16,7090,4.4,0,284000,8,
16,6425,4.2,10,240000,7,
16,10823,3.5,60,233000,3,
16,,,,223000,5,
16,20507,6.5,,213000,11,
16,19815,4.7,,256000,11,
16,19774,6.6,,231000,11,
16,19671,4.9,,245000,11,
16,19463,4.7,,255000,11,
16,19446,4.3,,259000,11,
16,19268,5.4,,213000,11,
16,18970,4.4,,226000,11,
16,18734,5.3,,231000,1,
16,17161,5.2,,247000,1,
16,16810,5.3,,273000,11,
16,16738,4.9,,249000,1,
16,16454,5.3,,216000,1,
16,16030,5.2,,254000,1,
16,15257,3.8,,275000,1,
16,15138,4.6,,259000,1,
16,15041,4.8,,256000,1,
16,14725,3.8,,158000,5,
16,14716,4.8,,224000,1,
16,14599,4.1,,178000,5,
16,14418,3.9,,274000,1,
16,14395,4.5,,285000,1,
16,13638,4.4,,214000,5,
16,13420,4.3,,231000,5,
16,13355,4.2,,320000,5,
16,12689,4.4,,374000,5,
16,12629,4.8,,195000,3,
16,12278,4.4,,338000,5,
16,12197,,,220000,1,
16,11900,4.3,,212000,5,
16,11839,4,,259000,3,
16,11783,4.3,,226000,3,
16,11721,3.7,,224000,3,
16,11339,3.9,,223000,3,
16,11318,4.7,,222000,3,
16,11063,3.5,,274000,3,
16,10750,4.3,,219000,3,
16,10743,4.2,,274000,11,
16,10585,3.9,,210000,3,
16,10565,4.4,,251000,11,
16,9934,4,,332000,3,
16,9621,5.1,,276000,11,
16,9025,3.8,,313000,8,
